tx_id,user_id,date,region,merchant,amount,label
228274,U2266,2024-02-07,West,StoreB,148.31,0
228275,U2144,2024-02-07,South,TravelCo,23.4,0
228276,U2050,2024-02-07,East,Electronics,53.97,0
228277,U2318,2024-02-07,West,RideShare,358.8,0
228278,U2388,2024-02-07,East,Electronics,61.42,0
228279,U2445,2024-02-07,East,RideShare,5,0
228280,U2191,2024-02-07,East,TravelCo,98.6,0
228281,U2213,2024-02-07,West,TravelCo,18.83,0
228282,U2354,2024-02-07,South,Grocery,31.99,0
228283,U2485,2024-02-07,East,OnlineShop,100.34,0
228284,U2086,2024-02-07,East,CafeX,74.93,0
228285,U2412,2024-02-07,North,CafeX,103.89,0
228286,U2477,2024-02-07,South,TravelCo,56.62,0
228287,U2249,2024-02-07,North,Grocery,199.21,0
228288,U2201,2024-02-07,West,StoreB,24.75,0
228289,U2098,2024-02-07,West,CafeX,50.54,0
228290,U2465,2024-02-07,West,CafeX,46.12,0
228291,U2444,2024-02-07,North,StoreB,69.1,0
228292,U2302,2024-02-07,South,TravelCo,99.3,0
228293,U2483,2024-02-07,West,Pharmacy,5,0
228294,U2301,2024-02-07,West,Pharmacy,226.89,0
228295,U2395,2024-02-07,South,OnlineShop,92.99,0
228296,U2234,2024-02-07,South,CafeX,5,0
228297,U2089,2024-02-07,West,Grocery,65.75,0
228298,U2373,2024-02-07,West,Pharmacy,131.88,0
228299,U2202,2024-02-07,West,StoreA,32.55,0
228300,U2082,2024-02-07,West,Pharmacy,153.8,0
228301,U2021,2024-02-07,West,StoreA,89.07,0
228302,U2498,2024-02-07,North,StoreA,5,0
228303,U2189,2024-02-07,North,RideShare,59.82,0
228304,U2476,2024-02-07,South,RideShare,121.42,0
228305,U2256,2024-02-07,West,Grocery,77.64,0
228306,U2273,2024-02-07,North,StoreA,26.07,0
228307,U2443,2024-02-07,South,OnlineShop,42.93,0
228308,U2201,2024-02-07,North,StoreA,71.49,0
228309,U2193,2024-02-07,West,StoreB,9.19,0
228310,U2401,2024-02-07,West,Pharmacy,140.33,0
228311,U2272,2024-02-07,North,OnlineShop,5,0
228312,U2055,2024-02-07,South,TravelCo,11.75,0
228313,U2374,2024-02-07,South,Pharmacy,33.7,0
228314,U2218,2024-02-07,South,Grocery,125.1,0
228315,U2194,2024-02-07,West,Grocery,45.24,0
228316,U2451,2024-02-07,West,Pharmacy,103.03,0
228317,U2182,2024-02-07,East,Pharmacy,10.55,0
228318,U2406,2024-02-07,South,Electronics,64.09,0
228319,U2359,2024-02-07,North,CafeX,57.41,0
228320,U2490,2024-02-07,East,RideShare,142.7,0
228321,U2045,2024-02-07,West,RideShare,149.63,0
228322,U2028,2024-02-07,West,Grocery,5.74,0
228323,U2351,2024-02-07,West,StoreB,25.8,0
228324,U2401,2024-02-07,South,TravelCo,147.57,0
228325,U2193,2024-02-07,South,TravelCo,83.46,0
228326,U2054,2024-02-07,West,Grocery,12.21,0
228327,U2307,2024-02-07,West,OnlineShop,126.08,0
228328,U2040,2024-02-07,West,Electronics,48.73,0
228329,U2029,2024-02-07,South,TravelCo,5,0
228330,U2161,2024-02-07,South,RideShare,88.79,0
228331,U2331,2024-02-07,West,OnlineShop,59.01,0
228332,U2045,2024-02-07,North,Grocery,124.71,0
228333,U2441,2024-02-07,North,StoreA,153.17,0
228334,U2381,2024-02-07,North,StoreA,103.89,0
228335,U2004,2024-02-07,South,Pharmacy,69.76,0
228336,U2091,2024-02-07,North,Grocery,16.85,0
228337,U2464,2024-02-07,South,StoreB,5,0
228338,U2354,2024-02-07,East,CafeX,53.66,0
228339,U2096,2024-02-07,North,Pharmacy,181.21,0
228340,U2155,2024-02-07,East,StoreA,9.03,0
228341,U2481,2024-02-07,South,Electronics,71.81,0
228342,U2385,2024-02-07,South,StoreB,57.55,0
228343,U2133,2024-02-07,South,RideShare,13.58,0
228344,U2229,2024-02-07,North,RideShare,57.17,0
228345,U2224,2024-02-07,North,CafeX,124.69,0
228346,U2233,2024-02-07,West,OnlineShop,21.6,0
228347,U2149,2024-02-07,North,StoreB,54.61,0
228348,U2445,2024-02-07,North,Pharmacy,31.89,0
228349,U2459,2024-02-07,North,Pharmacy,22.44,0
228350,U2424,2024-02-07,West,StoreB,85.56,0
228351,U2160,2024-02-07,East,RideShare,124.18,0
228352,U2483,2024-02-07,West,CafeX,187.11,0
228353,U2176,2024-02-07,North,Pharmacy,106.29,0
228354,U2202,2024-02-07,South,StoreA,124.16,0
228355,U2155,2024-02-07,North,RideShare,87.89,0
228356,U2114,2024-02-07,South,Grocery,75.21,0
228357,U2321,2024-02-07,West,OnlineShop,28.64,0
228358,U2105,2024-02-07,South,Pharmacy,71.98,0
228359,U2043,2024-02-07,North,StoreA,124.32,0
228360,U2095,2024-02-07,South,StoreB,5,0
228361,U2238,2024-02-07,East,StoreB,158.79,0
228362,U2387,2024-02-07,West,StoreA,18.16,0
228363,U2421,2024-02-07,East,Electronics,181.66,0
228364,U2008,2024-02-07,West,RideShare,1084.07,0
228365,U2353,2024-02-07,East,Grocery,24.28,0
228366,U2000,2024-02-07,East,TravelCo,196.96,0
228367,U2277,2024-02-07,East,StoreA,76.34,0
228368,U2139,2024-02-07,West,CafeX,49.73,0
228369,U2339,2024-02-07,West,OnlineShop,5,0
228370,U2216,2024-02-07,South,OnlineShop,43.6,0
228371,U2461,2024-02-07,East,OnlineShop,11.65,0
228372,U2487,2024-02-07,West,RideShare,77.96,0
228373,U2362,2024-02-07,North,Grocery,86.77,0
228374,U2445,2024-02-07,North,OnlineShop,63.54,0
228375,U2209,2024-02-07,South,StoreB,124.83,0
228376,U2356,2024-02-07,West,OnlineShop,111.68,0
228377,U2275,2024-02-07,South,StoreA,38.83,0
228378,U2386,2024-02-07,West,StoreA,173.31,0
228379,U2011,2024-02-07,East,StoreA,197.71,0
228380,U2282,2024-02-07,East,OnlineShop,43.04,0
228381,U2334,2024-02-07,West,StoreA,45.24,0
228382,U2181,2024-02-07,West,StoreB,9.51,0
228383,U2095,2024-02-07,North,CafeX,96.0,0
228384,U2412,2024-02-07,East,OnlineShop,11.57,0
228385,U2364,2024-02-07,North,Electronics,112.31,0
228386,U2282,2024-02-07,West,StoreB,54.66,0
228387,U2430,2024-02-07,North,Grocery,169.28,0
228388,U2459,2024-02-07,East,OnlineShop,64.31,0
228389,U2270,2024-02-07,South,Electronics,153.05,0
228390,U2193,2024-02-07,East,OnlineShop,47.91,0
228391,U2264,2024-02-07,South,StoreA,53.88,0
228392,U2078,2024-02-07,South,StoreA,79.12,0
228393,U2080,2024-02-07,South,TravelCo,25.18,0
228394,U2169,2024-02-07,North,OnlineShop,37.13,0
228395,U2116,2024-02-07,North,StoreB,24.55,0
228396,U2239,2024-02-07,South,Electronics,70.6,0
228397,U2389,2024-02-07,East,CafeX,107.28,0
228398,U2196,2024-02-07,East,Grocery,40.21,0
228399,U2010,2024-02-07,West,TravelCo,20.42,0
228400,U2376,2024-02-07,North,OnlineShop,76.12,0
228401,U2104,2024-02-07,East,Electronics,31.28,0
228402,U2269,2024-02-07,West,TravelCo,88.71,0
228403,U2317,2024-02-07,South,Electronics,100.96,0
228404,U2233,2024-02-07,North,Pharmacy,47.66,0
228405,U2075,2024-02-07,East,RideShare,112.5,0
228406,U2478,2024-02-07,North,OnlineShop,76.1,0
228407,U2034,2024-02-07,South,Grocery,106.93,0
228408,U2469,2024-02-07,West,StoreB,54.65,0
228409,U2152,2024-02-07,West,CafeX,521.89,1
228410,U2326,2024-02-07,North,Grocery,65.74,0
228411,U2202,2024-02-07,East,StoreA,56.56,0
228412,U2094,2024-02-07,South,TravelCo,125.27,0
228413,U2443,2024-02-07,East,Electronics,146.77,0
228414,U2121,2024-02-07,West,Electronics,90.57,0
228415,U2146,2024-02-07,North,StoreA,83.02,0
228416,U2420,2024-02-07,South,OnlineShop,20.72,0
228417,U2206,2024-02-07,North,OnlineShop,67.06,0
228418,U2124,2024-02-07,North,StoreA,81.13,0
228419,U2232,2024-02-07,North,RideShare,66.23,0
228420,U2455,2024-02-07,South,StoreA,26.34,0
228421,U2023,2024-02-07,South,OnlineShop,62.65,0
228422,U2387,2024-02-07,South,TravelCo,112.39,0
228423,U2170,2024-02-07,East,OnlineShop,74.77,0
228424,U2053,2024-02-07,North,StoreB,5,0
228425,U2376,2024-02-07,South,StoreB,5,0
228426,U2211,2024-02-07,East,OnlineShop,91.47,0
228427,U2474,2024-02-07,East,CafeX,132.14,0
228428,U2353,2024-02-07,North,StoreB,67.94,0
228429,U2076,2024-02-07,East,Electronics,137.15,0
228430,U2200,2024-02-07,East,Pharmacy,99.73,0
228431,U2168,2024-02-07,West,Electronics,121.25,0
228432,U2382,2024-02-07,South,TravelCo,58.22,0
228433,U2303,2024-02-07,North,StoreA,5,0
228434,U2130,2024-02-07,West,StoreB,114.62,0
228435,U2156,2024-02-07,North,RideShare,18.29,0
228436,U2008,2024-02-07,South,TravelCo,118.84,0
228437,U2079,2024-02-07,West,TravelCo,50.49,0
228438,U2302,2024-02-07,West,CafeX,104.85,0
228439,U2486,2024-02-07,North,CafeX,5,0
228440,U2142,2024-02-07,North,StoreA,40.5,0
228441,U2199,2024-02-07,East,TravelCo,44.04,0
228442,U2499,2024-02-07,North,CafeX,85.39,0
228443,U2395,2024-02-07,West,OnlineShop,132.69,0
228444,U2427,2024-02-07,East,Electronics,86.15,0
228445,U2261,2024-02-07,North,StoreA,5,0
228446,U2043,2024-02-07,South,TravelCo,70.55,0
228447,U2296,2024-02-07,North,Pharmacy,33.98,0
228448,U2386,2024-02-07,West,CafeX,41.04,0
228449,U2421,2024-02-07,West,StoreA,84.12,0
228450,U2367,2024-02-07,West,StoreA,5,0
228451,U2462,2024-02-07,East,Electronics,66.12,0
228452,U2377,2024-02-07,South,Electronics,16.94,0
228453,U2240,2024-02-07,South,Electronics,129.37,0
228454,U2392,2024-02-07,North,CafeX,5,0
228455,U2460,2024-02-07,East,OnlineShop,51.41,0
228456,U2383,2024-02-07,West,CafeX,97.2,0
228457,U2032,2024-02-07,South,OnlineShop,5,0
228458,U2221,2024-02-07,West,CafeX,56.77,0
228459,U2351,2024-02-07,North,Pharmacy,47.51,0
228460,U2442,2024-02-07,West,Electronics,201.73,0
228461,U2420,2024-02-07,West,OnlineShop,11.87,0
228462,U2217,2024-02-07,West,CafeX,18.22,0
228463,U2122,2024-02-07,South,Electronics,94.78,0
228464,U2445,2024-02-07,West,TravelCo,95.75,0
228465,U2152,2024-02-07,East,TravelCo,30.02,0
228466,U2245,2024-02-07,North,TravelCo,61.73,0
228467,U2214,2024-02-07,South,StoreB,43.99,0
228468,U2277,2024-02-07,East,RideShare,50.04,0
228469,U2483,2024-02-07,North,OnlineShop,80.78,0
228470,U2231,2024-02-07,North,TravelCo,80.96,0
228471,U2427,2024-02-07,East,TravelCo,100.7,0
228472,U2334,2024-02-07,West,Electronics,93.86,0
228473,U2441,2024-02-07,North,StoreA,63.48,0
228474,U2133,2024-02-07,North,Electronics,210.5,0
228475,U2306,2024-02-07,East,TravelCo,5,0
228476,U2258,2024-02-07,North,StoreA,128.36,0
228477,U2009,2024-02-07,East,Pharmacy,5,0
228478,U2284,2024-02-07,West,TravelCo,60.21,0
228479,U2172,2024-02-07,West,Grocery,7.84,0
228480,U2259,2024-02-07,South,StoreA,42.88,0
228481,U2472,2024-02-07,South,Pharmacy,109.9,0
228482,U2467,2024-02-07,East,Electronics,116.2,0
228483,U2069,2024-02-07,East,Grocery,25.35,0
228484,U2072,2024-02-07,South,RideShare,55.05,0
228485,U2144,2024-02-07,South,OnlineShop,96.8,0
228486,U2079,2024-02-07,South,Pharmacy,6.19,0
228487,U2397,2024-02-07,South,RideShare,147.56,0
228488,U2328,2024-02-07,South,StoreA,62.77,0
228489,U2257,2024-02-07,West,Electronics,120.17,0
228490,U2452,2024-02-07,North,StoreB,171.42,0
228491,U2259,2024-02-07,West,Grocery,7.06,0
228492,U2129,2024-02-07,North,OnlineShop,104.01,0
228493,U2168,2024-02-07,North,Electronics,166.42,0
228494,U2102,2024-02-07,East,StoreA,15.37,0
228495,U2495,2024-02-07,South,StoreB,67.71,0
228496,U2084,2024-02-07,East,TravelCo,67.01,0
228497,U2044,2024-02-07,North,OnlineShop,80.27,0
228498,U2023,2024-02-07,South,StoreA,82.8,0
228499,U2365,2024-02-07,West,Electronics,53.22,0
228500,U2032,2024-02-07,North,CafeX,11.43,0
228501,U2286,2024-02-07,East,Pharmacy,5,0
228502,U2272,2024-02-07,East,StoreA,56.33,0
228503,U2449,2024-02-07,North,RideShare,99.37,0
228504,U2305,2024-02-07,East,Pharmacy,74.91,0
228505,U2471,2024-02-07,North,CafeX,131.46,0
228506,U2361,2024-02-07,West,StoreA,5,0
228507,U2171,2024-02-07,West,StoreB,71.38,0
228508,U2476,2024-02-07,South,Grocery,112.13,0
228509,U2035,2024-02-07,West,Electronics,79.1,0
228510,U2064,2024-02-07,North,CafeX,109.44,0
228511,U2385,2024-02-07,South,StoreA,56.77,0
228512,U2306,2024-02-07,North,StoreB,73.41,0
228513,U2112,2024-02-07,North,StoreB,144.5,0
228514,U2282,2024-02-07,South,Pharmacy,131.31,0
228515,U2086,2024-02-07,West,OnlineShop,50.6,0
228516,U2343,2024-02-07,North,StoreB,5.21,0
228517,U2177,2024-02-07,West,CafeX,64.73,0
228518,U2133,2024-02-07,North,Electronics,93.51,0
228519,U2492,2024-02-07,South,Grocery,45.86,0
228520,U2082,2024-02-07,North,Grocery,105.43,0
228521,U2225,2024-02-07,North,StoreB,102.83,0
228522,U2159,2024-02-07,East,Electronics,76.39,0
228523,U2225,2024-02-07,North,CafeX,1365.88,1
228524,U2487,2024-02-07,West,TravelCo,5,0
228525,U2091,2024-02-07,South,TravelCo,82.07,0
228526,U2024,2024-02-07,West,Electronics,82.77,0
228527,U2100,2024-02-07,West,Grocery,5,0
228528,U2411,2024-02-07,East,TravelCo,139.28,0
228529,U2118,2024-02-07,South,CafeX,40.9,0
228530,U2168,2024-02-07,West,Electronics,44.58,0
228531,U2145,2024-02-07,West,RideShare,39.78,0
228532,U2199,2024-02-07,West,StoreB,150.95,0
228533,U2394,2024-02-07,South,TravelCo,75.79,0
228534,U2458,2024-02-07,South,TravelCo,15.94,0
228535,U2449,2024-02-07,North,RideShare,46.93,0
228536,U2007,2024-02-07,East,StoreA,50.98,0
228537,U2411,2024-02-07,North,StoreA,124.47,0
228538,U2492,2024-02-07,North,RideShare,51.98,0
228539,U2384,2024-02-07,South,StoreA,53.77,0
228540,U2224,2024-02-07,West,Grocery,5,0
228541,U2148,2024-02-08,West,TravelCo,139.82,0
228542,U2194,2024-02-08,South,Grocery,78.18,0
228543,U2137,2024-02-08,North,Grocery,67.75,0
228544,U2335,2024-02-08,South,StoreB,51.95,0
228545,U2340,2024-02-08,East,OnlineShop,76.57,0
228546,U2059,2024-02-08,South,StoreB,62.04,0
228547,U2487,2024-02-08,North,Pharmacy,41.83,0
228548,U2432,2024-02-08,West,RideShare,38.08,0
228549,U2079,2024-02-08,North,TravelCo,128.76,0
228550,U2386,2024-02-08,East,TravelCo,164.98,0
228551,U2216,2024-02-08,South,Electronics,148.86,0
228552,U2286,2024-02-08,East,Electronics,113.19,0
228553,U2382,2024-02-08,North,Grocery,17.27,0
228554,U2077,2024-02-08,West,StoreA,33.18,0
228555,U2272,2024-02-08,South,Electronics,109.34,0
228556,U2258,2024-02-08,South,RideShare,99.78,0
228557,U2309,2024-02-08,South,TravelCo,102.3,0
228558,U2213,2024-02-08,North,StoreA,112.06,0
228559,U2194,2024-02-08,South,Pharmacy,1317.24,0
228560,U2245,2024-02-08,West,Pharmacy,91.31,0
228561,U2123,2024-02-08,East,OnlineShop,5,0
228562,U2291,2024-02-08,North,Electronics,5,0
228563,U2036,2024-02-08,East,TravelCo,131.8,0
228564,U2321,2024-02-08,South,OnlineShop,19.49,0
228565,U2279,2024-02-08,West,StoreA,67.39,0
228566,U2310,2024-02-08,East,StoreA,99.14,0
228567,U2369,2024-02-08,West,StoreA,85.66,0
228568,U2129,2024-02-08,North,StoreB,45.95,0
228569,U2300,2024-02-08,East,Grocery,98.73,0
228570,U2170,2024-02-08,South,OnlineShop,151.78,0
228571,U2008,2024-02-08,West,OnlineShop,52.08,0
228572,U2288,2024-02-08,West,Grocery,86.56,0
228573,U2224,2024-02-08,North,StoreB,72.5,0
228574,U2358,2024-02-08,North,RideShare,102.86,0
228575,U2389,2024-02-08,South,Grocery,100.43,0
228576,U2149,2024-02-08,West,TravelCo,5,0
228577,U2177,2024-02-08,North,Electronics,133.04,0
228578,U2022,2024-02-08,East,StoreB,101.84,0
228579,U2442,2024-02-08,West,Electronics,36.34,0
228580,U2481,2024-02-08,East,StoreB,66.38,0
228581,U2405,2024-02-08,South,StoreB,114.68,0
228582,U2095,2024-02-08,West,Pharmacy,108.86,0
228583,U2040,2024-02-08,North,StoreA,14.09,0
228584,U2377,2024-02-08,West,StoreB,58.9,0
228585,U2215,2024-02-08,South,Grocery,5,0
228586,U2194,2024-02-08,North,RideShare,107.48,0
228587,U2120,2024-02-08,South,TravelCo,22.19,0
228588,U2298,2024-02-08,North,StoreA,93.42,0
228589,U2119,2024-02-08,East,StoreA,96.72,0
228590,U2450,2024-02-08,South,TravelCo,105.52,0
228591,U2306,2024-02-08,South,Electronics,80.87,0
228592,U2041,2024-02-08,East,Grocery,74.49,0
228593,U2285,2024-02-08,West,OnlineShop,111.57,0
228594,U2279,2024-02-08,South,Electronics,59.87,0
228595,U2224,2024-02-08,North,Electronics,30.68,0
228596,U2194,2024-02-08,West,Pharmacy,5,0
228597,U2400,2024-02-08,North,OnlineShop,5,0
228598,U2248,2024-02-08,North,TravelCo,133.82,0
228599,U2160,2024-02-08,East,RideShare,48.56,0
228600,U2081,2024-02-08,East,StoreB,23.06,0
228601,U2407,2024-02-08,North,Grocery,5,0
228602,U2178,2024-02-08,West,Pharmacy,187.43,0
228603,U2404,2024-02-08,South,StoreB,70.65,0
228604,U2021,2024-02-08,South,StoreA,55.52,0
228605,U2160,2024-02-08,South,StoreA,105.36,0
228606,U2470,2024-02-08,West,StoreB,84.27,0
228607,U2102,2024-02-08,West,Electronics,33.91,0
228608,U2488,2024-02-08,North,OnlineShop,55.55,0
228609,U2268,2024-02-08,West,Grocery,88.87,0
228610,U2026,2024-02-08,North,StoreB,169.3,0
228611,U2299,2024-02-08,North,StoreB,42.34,0
228612,U2261,2024-02-08,South,Electronics,112.45,0
228613,U2422,2024-02-08,South,Pharmacy,115.86,0
228614,U2472,2024-02-08,South,StoreB,68.65,0
228615,U2063,2024-02-08,West,CafeX,80.1,0
228616,U2437,2024-02-08,East,TravelCo,67.35,0
228617,U2029,2024-02-08,North,TravelCo,72.22,0
228618,U2155,2024-02-08,West,OnlineShop,67.72,0
228619,U2138,2024-02-08,West,StoreB,101.33,0
228620,U2260,2024-02-08,West,Pharmacy,49.07,0
228621,U2336,2024-02-08,West,CafeX,74.77,0
228622,U2203,2024-02-08,South,Pharmacy,74.48,0
228623,U2356,2024-02-08,West,Pharmacy,78.12,0
228624,U2253,2024-02-08,South,OnlineShop,114.61,0
228625,U2411,2024-02-08,East,StoreA,127.85,0
228626,U2484,2024-02-08,South,Grocery,13.82,0
228627,U2199,2024-02-08,North,OnlineShop,82.38,0
228628,U2183,2024-02-08,North,CafeX,49.81,0
228629,U2117,2024-02-08,South,Pharmacy,167.16,0
228630,U2191,2024-02-08,West,TravelCo,139.85,0
228631,U2475,2024-02-08,North,CafeX,118.3,0
228632,U2345,2024-02-08,East,StoreB,75.14,0
228633,U2221,2024-02-08,North,Pharmacy,5,0
228634,U2163,2024-02-08,West,TravelCo,110.05,0
228635,U2096,2024-02-08,South,CafeX,5,0
228636,U2312,2024-02-08,South,Grocery,133.6,0
228637,U2391,2024-02-08,West,TravelCo,66.68,0
228638,U2067,2024-02-08,West,OnlineShop,62.93,0
228639,U2209,2024-02-08,East,RideShare,19.48,0
228640,U2243,2024-02-08,North,OnlineShop,90.41,0
228641,U2468,2024-02-08,East,RideShare,123.0,0
228642,U2451,2024-02-08,North,CafeX,61.79,0
228643,U2464,2024-02-08,North,TravelCo,146.57,0
228644,U2102,2024-02-08,North,StoreA,16.69,0
228645,U2162,2024-02-08,West,TravelCo,78.82,0
228646,U2186,2024-02-08,South,TravelCo,5,0
228647,U2257,2024-02-08,North,CafeX,266.55,1
228648,U2404,2024-02-08,North,OnlineShop,29.02,0
228649,U2262,2024-02-08,South,TravelCo,151.75,0
228650,U2389,2024-02-08,North,Pharmacy,115.39,0
228651,U2117,2024-02-08,East,CafeX,97.41,0
228652,U2372,2024-02-08,North,TravelCo,167.59,0
228653,U2121,2024-02-08,North,Pharmacy,36.44,0
228654,U2227,2024-02-08,North,RideShare,107.5,0
228655,U2254,2024-02-08,West,OnlineShop,88.64,0
228656,U2294,2024-02-08,East,RideShare,26.94,0
228657,U2215,2024-02-08,South,RideShare,35.33,0
228658,U2005,2024-02-08,South,StoreA,96.09,0
228659,U2433,2024-02-08,East,StoreA,85.64,0
228660,U2202,2024-02-08,South,RideShare,91.75,0
228661,U2153,2024-02-08,North,Grocery,94.58,0
228662,U2173,2024-02-08,West,Electronics,86.2,0
228663,U2359,2024-02-08,South,CafeX,59.5,0
228664,U2090,2024-02-08,West,RideShare,89.56,0
228665,U2056,2024-02-08,West,Electronics,55.6,0
228666,U2023,2024-02-08,West,Electronics,141.4,0
228667,U2278,2024-02-08,North,Electronics,15.69,0
228668,U2266,2024-02-08,North,TravelCo,5,0
228669,U2132,2024-02-08,North,Pharmacy,100.37,0
228670,U2043,2024-02-08,South,OnlineShop,41.74,0
228671,U2375,2024-02-08,West,RideShare,37.81,0
228672,U2040,2024-02-08,East,CafeX,103.02,0
228673,U2207,2024-02-08,North,Grocery,149.29,0
228674,U2194,2024-02-08,South,StoreB,120.12,0
228675,U2207,2024-02-08,East,TravelCo,153.84,0
228676,U2096,2024-02-08,North,OnlineShop,81.59,0
228677,U2058,2024-02-08,East,Grocery,44.91,0
228678,U2427,2024-02-08,North,Grocery,100.65,0
228679,U2440,2024-02-08,South,OnlineShop,102.84,0
228680,U2466,2024-02-08,South,StoreB,36.36,0
228681,U2272,2024-02-08,North,Grocery,32.07,0
228682,U2034,2024-02-08,North,Electronics,18.12,0
228683,U2349,2024-02-08,West,Electronics,87.82,0
228684,U2321,2024-02-08,North,RideShare,85.61,0
228685,U2143,2024-02-08,West,RideShare,93.66,0
228686,U2254,2024-02-08,South,TravelCo,5,0
228687,U2187,2024-02-08,West,StoreA,44.8,0
228688,U2147,2024-02-08,West,Grocery,89.77,0
228689,U2453,2024-02-08,North,Pharmacy,97.69,0
228690,U2280,2024-02-08,North,StoreA,71.8,0
228691,U2032,2024-02-08,North,OnlineShop,64.27,0
228692,U2129,2024-02-08,North,RideShare,71.53,0
228693,U2464,2024-02-08,East,Electronics,131.09,0
228694,U2069,2024-02-08,West,StoreB,5,0
228695,U2387,2024-02-08,South,Grocery,96.29,0
228696,U2186,2024-02-08,South,CafeX,99.07,0
228697,U2446,2024-02-08,West,CafeX,54.06,0
228698,U2120,2024-02-08,East,StoreB,5,0
228699,U2083,2024-02-08,East,RideShare,43.57,0
228700,U2295,2024-02-08,South,StoreA,157.06,0
228701,U2401,2024-02-08,North,CafeX,5,0
228702,U2089,2024-02-08,South,Electronics,80.24,0
228703,U2293,2024-02-08,North,TravelCo,94.47,0
228704,U2252,2024-02-08,East,OnlineShop,5,0
228705,U2339,2024-02-08,North,Grocery,70.56,0
228706,U2444,2024-02-08,West,Electronics,84.87,0
228707,U2228,2024-02-08,North,StoreA,151.9,0
228708,U2242,2024-02-08,West,OnlineShop,73.8,0
228709,U2417,2024-02-08,West,OnlineShop,61.0,0
228710,U2097,2024-02-08,East,StoreA,5,0
228711,U2441,2024-02-08,East,CafeX,65.02,0
228712,U2157,2024-02-08,North,RideShare,63.34,0
228713,U2293,2024-02-08,East,StoreA,72.08,0
228714,U2471,2024-02-08,South,RideShare,77.87,0
228715,U2419,2024-02-08,East,OnlineShop,66.95,0
228716,U2182,2024-02-08,East,StoreA,28.8,0
228717,U2178,2024-02-08,West,StoreA,88.38,0
228718,U2075,2024-02-08,South,Pharmacy,131.59,0
228719,U2138,2024-02-08,North,OnlineShop,32.07,0
228720,U2380,2024-02-08,East,RideShare,106.55,0
228721,U2345,2024-02-08,West,Grocery,56.66,0
228722,U2157,2024-02-08,South,Pharmacy,131.8,0
228723,U2020,2024-02-08,South,TravelCo,39.94,0
228724,U2250,2024-02-08,North,Electronics,59.1,0
228725,U2073,2024-02-08,West,StoreA,111.98,0
228726,U2229,2024-02-08,West,StoreA,79.92,0
228727,U2405,2024-02-08,West,Electronics,58.86,0
228728,U2461,2024-02-08,South,StoreA,55.68,0
228729,U2144,2024-02-08,South,CafeX,42.21,0
228730,U2101,2024-02-08,North,OnlineShop,136.01,0
228731,U2056,2024-02-08,West,CafeX,20.12,0
228732,U2087,2024-02-08,East,RideShare,16.22,0
228733,U2132,2024-02-08,North,Electronics,117.47,0
228734,U2088,2024-02-08,South,StoreA,28.47,0
228735,U2459,2024-02-08,North,Grocery,5,0
228736,U2491,2024-02-08,North,StoreB,91.03,0
228737,U2132,2024-02-08,South,StoreA,5,0
228738,U2346,2024-02-08,South,CafeX,18.45,0
228739,U2199,2024-02-08,North,OnlineShop,30.79,0
228740,U2263,2024-02-08,South,TravelCo,91.69,0
228741,U2142,2024-02-08,South,OnlineShop,5,0
228742,U2303,2024-02-08,West,CafeX,113.26,0
228743,U2239,2024-02-08,East,CafeX,12.09,0
228744,U2048,2024-02-08,South,CafeX,172.02,0
228745,U2316,2024-02-08,South,RideShare,5,0
228746,U2042,2024-02-08,North,StoreA,88.83,0
228747,U2115,2024-02-08,North,Electronics,120.13,0
228748,U2385,2024-02-08,West,Pharmacy,69.21,0
228749,U2082,2024-02-08,East,StoreB,131.41,0
228750,U2479,2024-02-08,East,StoreA,60.83,0
228751,U2494,2024-02-08,North,StoreB,30.5,0
228752,U2019,2024-02-08,West,RideShare,59.51,0
228753,U2090,2024-02-08,West,CafeX,82.9,0
228754,U2209,2024-02-08,West,Pharmacy,110.61,0
228755,U2443,2024-02-08,North,CafeX,136.13,0
228756,U2450,2024-02-08,South,RideShare,28.66,0
228757,U2315,2024-02-08,West,TravelCo,5,0
228758,U2345,2024-02-08,West,TravelCo,5,0
228759,U2476,2024-02-08,West,StoreB,84.76,0
228760,U2049,2024-02-08,North,CafeX,50.97,0
228761,U2147,2024-02-08,West,CafeX,87.89,0
228762,U2490,2024-02-08,East,Electronics,20.12,0
228763,U2380,2024-02-08,North,TravelCo,5,0
228764,U2141,2024-02-08,West,StoreA,105.59,0
228765,U2416,2024-02-08,West,StoreA,138.87,0
228766,U2295,2024-02-08,North,TravelCo,149.18,0
228767,U2453,2024-02-08,West,CafeX,5,0
228768,U2118,2024-02-08,North,StoreA,5,0
228769,U2455,2024-02-08,South,RideShare,44.36,0
228770,U2303,2024-02-08,South,Pharmacy,5,0
228771,U2234,2024-02-08,East,CafeX,66.54,0
228772,U2204,2024-02-08,West,Grocery,89.64,0
228773,U2065,2024-02-08,South,OnlineShop,85.02,0
228774,U2132,2024-02-08,East,Grocery,88.81,0
228775,U2091,2024-02-08,North,StoreB,119.0,0
228776,U2315,2024-02-08,South,Pharmacy,103.07,0
228777,U2239,2024-02-08,North,StoreA,28.62,0
228778,U2437,2024-02-08,South,Grocery,61.76,0
228779,U2285,2024-02-08,East,TravelCo,124.33,0
228780,U2369,2024-02-08,South,Electronics,39.92,0
228781,U2146,2024-02-08,East,StoreB,37.5,0
228782,U2150,2024-02-08,West,CafeX,120.74,0
228783,U2085,2024-02-08,South,RideShare,5,0
228784,U2430,2024-02-08,South,Electronics,44.78,0
